Times	Tissue-specific mutated genes	Subnetwork member genes	Tissue
8008	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
8009	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
8010	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
8011	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
8012	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
8013	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
8014	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
8015	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
8016	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
8017	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
8018	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
8019	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
8020	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
8021	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8022	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8023	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8024	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8025	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8026	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8027	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8028	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8029	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8030	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8031	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8032	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8033	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8034	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8035	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8036	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8037	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8038	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8039	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8040	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8041	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8042	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8043	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8044	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8045	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8046	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8047	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8048	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8049	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8050	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8051	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8052	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8053	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8054	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8055	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8056	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8057	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8058	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8059	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8060	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8061	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8062	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8063	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8064	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8065	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8066	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8067	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8068	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8069	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8070	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8071	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8072	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8073	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8074	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8075	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
8076	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8077	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8078	RYR2	KLHL40|AKAP6|MYOT|C10orf71|RYR1|TNNT1|LMOD3|MYL2|MYOZ1|KLHL41|TCAP|TTN|MYH2|ACTN2|RYR2|FITM1|CASQ2|C8orf34|TRIM63|CACNA1S|TRIM54|S100A1|FKBP1B|MYH7|CASQ1|TRDN|XIRP2|TMOD4|MSTN|TNNC1|CKM	Skin
8079	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
8080	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
8081	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
8082	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
