Times	Conductance score	Conductance score difference	Probability	Random number	Temperature	P value	Number of subnetwork members	Rotation decision	Tissue	Tissue-specific mutated genes
14	0.9664080848338196	-0.0033605232326606	1.0007256218337264	0.2323307474233983	4.632912301597531	2.681693422298165e-09	50	apply	Skin	MAP2K1
15	0.9658800113733296	-0.0005280734604901	1.000119989352854	0.1494067315527508	4.401266686517654	3.0338161563730533e-09	51	apply	Skin	MAP2K1
16	0.9652802380783676	-0.000599773294962	1.0001434554274875	0.7424452127296872	4.181203352191771	3.4233965839543543e-09	52	apply	Skin	MAP2K1
17	0.9646643109540636	-0.0006159271243039	1.0001550736847815	0.089409857379088	3.972143184582182	3.853520169032734e-09	53	apply	Skin	MAP2K1
18	0.9637364187949768	-0.0009278921590868	1.0002459248418571	0.7204650624222025	3.773536025353073	4.327454807210273e-09	54	apply	Skin	MAP2K1
19	0.9629916273833814	-0.0007447914115953	1.0002077818791295	0.5007896774573274	3.584859224085419	4.8486574548900545e-09	55	apply	Skin	MAP2K1
20	0.9634928465712876	0.0005012191879062	0.9998528365300908	0.4592963158922586	3.405616262881148	4.327454807210273e-09	54	apply	Skin	MAP2K1
21	0.9627529230553804	-0.0007399235159071	1.000228726864454	0.2324260735386094	3.2353354497370903	4.8486574548900545e-09	55	apply	Skin	MAP2K1
22	0.9632512798934006	0.0004983568380201	0.9998378704073148	0.0297532233110291	3.073568677250236	4.327454807210273e-09	54	apply	Skin	MAP2K1
23	0.9627503150819212	-0.0005009648114793	1.0001715844594752	0.36802731124788	2.919890243387724	4.8486574548900545e-09	55	apply	Skin	MAP2K1
24	0.9637062057089874	0.000955890627066	0.999655457148511	0.8715907286112792	2.773895731218337	5.4207808421602765e-09	56	apply	Skin	MAP2K1
25	0.9636026735490704	-0.000103532159917	1.0000392889179657	0.7464934131521009	2.6352009446574205	6.047680273560304e-09	57	apply	Skin	MAP2K1
26	0.9611949040855176	-0.0024077694635525	1.0009622466879218	0.0201032427372919	2.503440897424549	5.4207808421602765e-09	56	apply	Skin	MAP2K1
27	0.9663549333185768	0.005160029233059	0.9978326943460348	0.9720483018304844	2.378268852553321	6.047680273560304e-09	57	apply	Skin	MAP2K1
28	0.9664433246580652	8.839133948856936e-05	0.9999608783947476	0.0052020182940885	2.2593554099256554	5.4207808421602765e-09	56	apply	Skin	MAP2K1
29	0.9654774338958826	-0.0009658907621826	1.0004501088741535	0.3351064680835091	2.1463876394293724	6.047680273560304e-09	57	apply	Skin	MAP2K1
30	0.9664625737768217	0.000985139880939	0.9995169843191009	0.0793579634943703	2.039068257457904	5.4207808421602765e-09	56	apply	Skin	MAP2K1
31	0.9638633377135348	-0.0025992360632868	1.0013427085588484	0.8613310000975071	1.9371148445850084	6.047680273560304e-09	57	apply	Skin	MAP2K1
32	0.9629911831936432	-0.0008721545198916	1.0004740426071783	0.551898737881051	1.840259102355758	6.733420509072715e-09	58	apply	Skin	MAP2K1
33	0.9622559652928416	-0.0007352179008015	1.0004206344284563	0.6005269021766989	1.74824614723797	7.482282729069421e-09	59	apply	Skin	MAP2K1
34	0.9626553764316343	0.0003994111387927	0.9997595405956952	0.6501028243894195	1.6608338398760714	6.733420509072715e-09	58	apply	Skin	MAP2K1
35	0.9632997549686904	0.0006443785370561	0.9995916781737978	0.1489459280064761	1.5777921478822676	6.047680273560304e-09	57	apply	Skin	MAP2K1
36	0.9639079707774506	0.0006082158087601	0.9995943082289098	0.7150380658362169	1.4989025404881542	5.4207808421602765e-09	56	apply	Skin	MAP2K1
37	0.9632524964336662	-0.0006554743437844	1.0004604247460722	0.7068289431742553	1.4239574134637465	4.8486574548900545e-09	55	apply	Skin	MAP2K1
38	0.9624188588998976	-0.0008336375337686	1.000616439525698	0.3067563960054901	1.3527595427905592	5.4207808421602765e-09	56	apply	Skin	MAP2K1
39	0.9631915866483768	0.0007727277484792	0.9993988930698466	0.089651784682559	1.285121565651031	4.8486574548900545e-09	55	apply	Skin	MAP2K1
40	0.9659005817637232	0.0027089951153465	0.9977835463022258	0.9431437678704044	1.2208654873684794	4.327454807210273e-09	54	apply	Skin	MAP2K1
41	0.965445203545819	-0.0004553782179043	1.000392704693469	0.1967480016790046	1.1598222130000555	4.8486574548900545e-09	55	apply	Skin	MAP2K1
42	0.9663559899977268	0.0009107864519077	0.9991737298753782	0.5750978616513601	1.1018311023500529	4.327454807210273e-09	54	apply	Skin	MAP2K1
43	0.9670636503504472	0.0007076603527205	0.9993241669357824	0.1229359621064798	1.04673954723255	3.853520169032734e-09	53	apply	Skin	MAP2K1
44	0.9681992996957696	0.0011356493453221	0.9988586100368526	0.4052700288792777	0.9944025698709223	3.4233965839543543e-09	52	apply	Skin	MAP2K1
45	0.9696167568189664	0.001417457123197	0.9985006662823472	0.8665768859437765	0.9446824413773764	3.0338161563730533e-09	51	apply	Skin	MAP2K1
46	0.9684391080617496	-0.0011776487572169	1.001313080359609	0.9358362395537636	0.8974483193085074	3.4233965839543543e-09	52	apply	Skin	MAP2K1
47	0.968010967668228	-0.0004281403935215	1.0005022988687111	0.869868867307646	0.852575903343082	3.853520169032734e-09	53	apply	Skin	MAP2K1
48	0.9693508580611836	0.0013398903929554	0.9983470738962844	0.6679441783061497	0.8099471081759279	3.4233965839543543e-09	52	apply	Skin	MAP2K1
49	0.9690171553158528	-0.0003337027453306	1.0004337841637896	0.9088981771038496	0.7694497527671315	3.853520169032734e-09	53	apply	Skin	MAP2K1
50	0.968340006159532	-0.0006771491563209	1.0009267906512915	0.2816988657789002	0.7309772651287748	3.4233965839543543e-09	52	apply	Skin	MAP2K1
51	0.9679783237884106	-0.0003616823711212	1.0005209703042892	0.0343572383909797	0.694428401872336	3.853520169032734e-09	53	apply	Skin	MAP2K1
52	0.9688773619859208	0.00089903819751	0.9986381440502818	0.2813012826570491	0.6597069817787192	3.4233965839543543e-09	52	apply	Skin	MAP2K1
53	0.9695491152783492	0.0006717532924286	0.9989287214997848	0.3512175559510825	0.6267216326897832	3.853520169032734e-09	53	apply	Skin	MAP2K1
54	0.9683803724089473	-0.0011687428694021	1.0019649296836948	0.1041965029099935	0.595385551055294	4.327454807210273e-09	54	apply	Skin	MAP2K1
