Times	Tissue-specific mutated genes	Subnetwork member genes	Tissue
6814	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6815	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6816	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6817	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6818	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6819	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6820	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6821	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6822	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6823	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6824	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6825	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6826	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6827	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6828	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6829	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6830	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6831	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6832	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6833	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6834	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6835	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6836	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6837	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6838	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6839	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6840	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6841	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6842	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6843	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6844	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6845	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6846	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6847	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6848	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6849	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6850	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6851	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6852	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6853	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6854	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6855	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6856	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6857	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6858	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6859	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6860	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6861	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6862	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6863	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6864	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6865	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6866	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6867	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6868	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6869	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6870	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6871	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6872	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6873	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6874	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
6875	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
