Times	Tissue-specific mutated genes	Subnetwork member genes	Tissue
6759	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6760	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6761	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6762	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6763	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6764	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6765	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6766	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6767	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6768	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6769	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6770	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6771	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6772	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6773	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6774	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6775	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6776	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6777	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6778	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6779	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6780	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6781	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6782	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6783	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6784	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6785	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6786	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6787	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6788	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6789	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6790	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6791	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6792	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6793	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6794	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6795	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6796	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6797	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6798	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6799	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6800	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6801	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6802	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6803	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6804	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
6805	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
