Times	Conductance score	Conductance score difference	Probability	Random number	Temperature	P value	Number of subnetwork members	Rotation decision	Tissue	Tissue-specific mutated genes
7743	0.9579306424104604	-0.0007635614536302	1.0	0.7611333271184759	3.101696906054513e-172	0.124715179234506	50	refuse	Skin	RAC1
7744	0.9593253012048192	0.0006310973407286	0.0	0.3869125541959426	2.9466120607517875e-172	0.1201211190361282	50	refuse	Skin	RAC1
7745	0.9571536428841072	-0.0015405609799834	1.0	0.315839564804017	2.7992814577141984e-172	0.124715179234506	50	refuse	Skin	RAC1
7746	0.9600176133861736	0.0013234095220828	0.0	0.5241065265907633	2.659317384828488e-172	0.124715179234506	50	refuse	Skin	RAC1
7747	0.9600176133861736	0.0013234095220828	0.0	0.1306037655021382	2.5263515155870633e-172	0.124715179234506	50	refuse	Skin	RAC1
7748	0.9621956252579448	0.003501421393854	0.0	0.3219140794698699	2.4000339398077095e-172	0.124715179234506	50	refuse	Skin	RAC1
7749	0.9595824154774448	0.000888211613354	0.0	0.6202089757913067	2.280032242817324e-172	0.1201211190361282	50	refuse	Skin	RAC1
7750	0.9588326246617704	0.0001384207976797	0.0	0.4961716239342605	2.1660306306764576e-172	0.1201211190361282	50	refuse	Skin	RAC1
7751	0.9597520267048164	0.0010578228407257	0.0	0.5531806512805518	2.0577290991426348e-172	0.1201211190361282	50	refuse	Skin	RAC1
7752	0.9583530525319452	-0.0003411513321455	1.0	0.0648256383220609	1.9548426441855028e-172	0.124715179234506	50	refuse	Skin	RAC1
7753	0.959580552907531	0.0008863490434403	0.0	0.4097446569595938	1.857100511976228e-172	0.1201211190361282	50	refuse	Skin	RAC1
7754	0.9582033096926714	-0.0004908941714192	1.0	0.5267561198187107	1.7642454863774162e-172	0.124715179234506	50	refuse	Skin	RAC1
7755	0.9578436858795	-0.0008505179845905	1.0	0.0082929351009127	1.6760332120585454e-172	0.124715179234506	50	refuse	Skin	RAC1
7756	0.9613212063188128	0.0026270024547221	0.0	0.5594083601118321	1.592231551455618e-172	0.1201211190361282	50	refuse	Skin	RAC1
7757	0.9566201433421352	-0.0020740605219555	1.0	0.4114881964978502	1.5126199738828372e-172	0.124715179234506	50	refuse	Skin	RAC1
7758	0.9566201433421352	-0.0020740605219555	1.0	0.1572776169291275	1.436988975188695e-172	0.124715179234506	50	refuse	Skin	RAC1
7759	0.95837293290249	-0.0003212709616006	1.0	0.5164515224441957	1.3651395264292607e-172	0.124715179234506	50	refuse	Skin	RAC1
7760	0.9592073465442242	0.0005131426801335	0.0	0.4683765670374425	1.2968825501077975e-172	0.1201211190361282	50	refuse	Skin	RAC1
7761	0.959762406591301	0.0010682027272103	0.0	0.0937267920613894	1.2320384226024076e-172	0.1201211190361282	50	refuse	Skin	RAC1
7762	0.9572374645222328	-0.0014567393418579	1.0	0.9980235060722368	1.1704365014722871e-172	0.124715179234506	50	refuse	Skin	RAC1
7763	0.9591443438042012	0.0004501399401105	0.0	0.0105806174812881	1.1119146763986727e-172	0.1201211190361282	50	refuse	Skin	RAC1
7764	0.9592147894034686	0.0005205855393779	0.0	0.3158149282773252	1.0563189425787391e-172	0.1201211190361282	50	refuse	Skin	RAC1
7765	0.9580127291726038	-0.0006814746914868	1.0	0.86463053220823	1.003502995449802e-172	0.124715179234506	50	refuse	Skin	RAC1
7766	0.9567164179104478	-0.0019777859536428	1.0	0.8553901838158483	9.533278456773121e-173	0.124715179234506	50	refuse	Skin	RAC1
7767	0.9552014995313964	-0.0034927043326942	1.0	0.937956298454301	9.056614533934464e-173	0.124715179234506	50	refuse	Skin	RAC1
7768	0.957972805933251	-0.0007213979308396	1.0	0.2215642359387569	8.603783807237741e-173	0.124715179234506	50	refuse	Skin	RAC1
7769	0.9597405075367296	0.001046303672639	0.0	0.0142056501335644	8.173594616875852e-173	0.1201211190361282	50	refuse	Skin	RAC1
7770	0.9577291252014029	-0.0009650786626879	1.0	0.5494528000794704	7.764914886032059e-173	0.124715179234506	50	refuse	Skin	RAC1
7771	0.9581347537613308	-0.0005594501027599	1.0	0.9156813174219472	7.376669141730455e-173	0.124715179234506	50	refuse	Skin	RAC1
7772	0.9590140164330596	0.0003198125689688	0.0	0.5747449992803773	7.007835684643931e-173	0.1201211190361282	50	refuse	Skin	RAC1
7773	0.9590632140137092	0.0003690101496184	0.0	0.6265730121016636	6.657443900411735e-173	0.1201211190361282	50	refuse	Skin	RAC1
7774	0.9602556246170008	0.0015614207529101	0.0	0.8297573409108564	6.324571705391147e-173	0.124715179234506	50	refuse	Skin	RAC1
7775	0.959847036328872	0.0011528324647812	0.0	0.7527867986022325	6.0083431201215904e-173	0.1201211190361282	50	refuse	Skin	RAC1
7776	0.9593705293276108	0.0006763254635202	0.0	0.3568574644835741	5.707925964115511e-173	0.1201211190361282	50	refuse	Skin	RAC1
7777	0.9567164179104478	-0.0019777859536428	1.0	0.8460437686702528	5.422529665909734e-173	0.124715179234506	50	refuse	Skin	RAC1
7778	0.9574992884925528	-0.0011949153715378	1.0	0.000189306501328	5.151403182614247e-173	0.124715179234506	50	refuse	Skin	RAC1
7779	0.9577291252014029	-0.0009650786626879	1.0	0.8958888646577916	4.8938330234835336e-173	0.124715179234506	50	refuse	Skin	RAC1
7780	0.959762406591301	0.0010682027272103	0.0	0.764711154884992	4.649141372309357e-173	0.1201211190361282	50	refuse	Skin	RAC1
7781	0.9581669518919946	-0.000527251972096	1.0	0.8107694226316854	4.416684303693889e-173	0.124715179234506	50	refuse	Skin	RAC1
7782	0.9592147894034686	0.0005205855393779	0.0	0.777955290527822	4.195850088509195e-173	0.1201211190361282	50	refuse	Skin	RAC1
7783	0.9594208420651552	0.0007266382010646	0.0	0.057770973275976	3.986057584083735e-173	0.1201211190361282	50	refuse	Skin	RAC1
7784	0.9596687773989284	0.0009745735348377	0.0	0.7044877801257491	3.786754704879548e-173	0.1201211190361282	50	refuse	Skin	RAC1
7785	0.9567164179104478	-0.0019777859536428	1.0	0.8507995322551447	3.5974169696355704e-173	0.124715179234506	50	refuse	Skin	RAC1
